"route_number","stop_index","hour","minutes"
"315","30","18","13 28 43 58"
"315","30","19","13 28 43 58"
"315","30","20","13 28 43 58"
"315","30","21","13 28 43 58"
"315","30","22","13 28 43 58"
"315","30","23","13 43"
"315","31","8","43 58"
"315","31","9","13 28 43 58"
"315","31","10","13 28 43 58"
"315","31","11","13 28 43 58"
"315","31","12","13 28 43 58"
"315","31","13","13 28 43 58"
"315","31","14","13 28 43 58"
"315","31","15","13 28 43 58"
"315","31","16","13 28 58"
"315","31","17","13 28 43 58"
"315","31","18","13 28 43 58"
"315","31","19","13 28 43 58"
"315","31","20","13 28 43 58"
"315","31","21","13 28 43 58"
"315","31","22","13 28 43 58"
"315","31","23","13 43"
"315","32","8","44 59"
"315","32","9","14 29 44 59"
"315","32","10","14 29 44 59"
"315","32","11","14 29 44 59"
"315","32","12","14 29 44 59"
"315","32","13","14 29 44 59"
"315","32","14","14 29 44 59"
"315","32","15","14 29 44 59"
"315","32","16","14 29 59"
"315","32","17","14 29 44 59"
"315","32","18","14 29 44 59"
"315","32","19","14 29 44 59"
"315","32","20","14 29 44 59"
"315","32","21","14 29 44 59"
"315","32","22","14 29 44 59"
"315","32","23","14 44"
"315","33","8","45"
"315","33","9","00 15 30 45"
"315","33","10","00 15 30 45"
"315","33","11","00 15 30 45"
"315","33","12","00 15 30 45"
"315","33","13","00 15 30 45"
"315","33","14","00 15 30 45"
"315","33","15","00 15 30 45"
"315","33","16","00 15 30"
"315","33","17","00 15 30 45"
"315","33","18","00 15 30 45"
"315","33","19","00 15 30 45"
"315","33","20","00 15 30 45"
"315","33","21","00 15 30 45"
"315","33","22","00 15 30 45"
"315","33","23","00 15 45"
"315","34","8","46"
"315","34","9","01 16 31 46"
"315","34","10","01 16 31 46"
"315","34","11","01 16 31 46"
"315","34","12","01 16 31 46"
"315","34","13","01 16 31 46"
"315","34","14","01 16 31 46"
"315","34","15","01 16 31 46"
"315","34","16","01 16 31"
"315","34","17","01 16 31 46"
"315","34","18","01 16 31 46"
"315","34","19","01 16 31 46"
"315","34","20","01 16 31 46"
"315","34","21","01 16 31 46"
"315","34","22","01 16 31 46"
"315","34","23","01 16 46"
"315","35","8","47"
"315","35","9","02 17 32 47"
"315","35","10","02 17 32 47"
"315","35","11","02 17 32 47"
"315","35","12","02 17 32 47"
"315","35","13","02 17 32 47"
"315","35","14","02 17 32 47"
"315","35","15","02 17 32 47"
"315","35","16","02 17 32"
"315","35","17","02 17 32 47"
"315","35","18","02 17 32 47"
"315","35","19","02 17 32 47"
"315","35","20","02 17 32 47"
"315","35","21","02 17 32 47"
"315","35","22","02 17 32 47"
"315","35","23","02 17 47"
"315","36","8","48"
"315","36","9","03 18 33 48"
"315","36","10","03 18 33 48"
"315","36","11","03 18 33 48"
"315","36","12","03 18 33 48"
"315","36","13","03 18 33 48"
"315","36","14","03 18 33 48"
"315","36","15","03 18 33 48"
"315","36","16","03 18 33"
"315","36","17","03 18 33 48"
"315","36","18","03 18 33 48"
"315","36","19","03 18 33 48"
"315","36","20","03 18 33 48"
"315","36","21","03 18 33 48"
"315","36","22","03 18 33 48"
"315","36","23","03 18 48"
"315","37","8","49"
"315","37","9","04 19 34 49"
"315","37","10","04 19 34 49"
"315","37","11","04 19 34 49"
"315","37","12","04 19 34 49"
"315","37","13","04 19 34 49"
"315","37","14","04 19 34 49"
"315","37","15","04 19 34 49"
"315","37","16","04 19 34"
"315","37","17","04 19 34 49"
"315","37","18","04 19 34 49"
"315","37","19","04 19 34 49"
"315","37","20","04 19 34 49"
"315","37","21","04 19 34 49"
"315","37","22","04 19 34 49"
"315","37","23","04 19 49"
"315","38","8","50"
"315","38","9","05 20 35 50"
"315","38","10","05 20 35 50"
"315","38","11","05 20 35 50"
"315","38","12","05 20 35 50"
"315","38","13","05 20 35 50"
"315","38","14","05 20 35 50"
"315","38","15","05 20 35 50"
"315","38","16","05 20 35"
"315","38","17","05 20 35 50"
"315","38","18","05 20 35 50"
"315","38","19","05 20 35 50"
"315","38","20","05 20 35 50"
"315","38","21","05 20 35 50"
"315","38","22","05 20 35 50"
"315","38","23","05 20 50"
"320","1","7","24 33 42 51"
"320","1","8","00 09 18 27 36 45 54"
"320","1","9","03 12 21 30 39 48 57"
"320","1","10","06 15 24 33 42 51"
"320","1","11","00 09 18 27 36 45 54"
"320","1","12","03 12 21 30 39 48 57"
"320","1","13","06 15 24 33 42 51"
"320","1","14","00 09 18 27 36 45 54"
"320","1","15","03 12 21 30 39 48 57"
"320","1","16","06 15 24 33 42 51"
"320","1","17","00 09 18 27 36 45 54"
"320","1","18","03 12 21 30 39 48 57"
"320","1","19","06 15 24 33 42 51"
"320","1","20","00 09 18 27 36 45 54"
"320","1","21","03 12 21 30 39 48 57"
"320","1","22","06 33"
"320","1","23","00"
"320","2","7","26 35 44 53"
"320","2","8","02 11 20 29 38 47 56"
"320","2","9","05 14 23 32 41 50 59"
"320","2","10","08 17 26 35 44 53"
"320","2","11","02 11 20 29 38 47 56"
"320","2","12","05 14 23 32 41 50 59"
"320","2","13","08 17 26 35 44 53"
"320","2","14","02 11 20 29 38 47 56"
"320","2","15","05 14 23 32 41 50 59"
"320","2","16","08 17 26 35 44 53"
"320","2","17","02 11 20 29 38 47 56"
"320","2","18","05 14 23 32 41 50 59"
"320","2","19","08 17 26 35 44 53"
"320","2","20","02 11 20 29 38 47 56"
"320","2","21","05 14 23 32 41 50 59"
"320","2","22","08 35"
"320","2","23","02"
"320","3","7","28 37 46 55"
"320","3","8","04 13 22 31 40 49 58"
"320","3","9","07 16 25 34 43 52"
"320","3","10","01 10 19 28 37 46 55"
"320","3","11","04 13 22 31 40 49 58"
"320","3","12","07 16 25 34 43 52"
"320","3","13","01 10 19 28 37 46 55"
"320","3","14","04 13 22 31 40 49 58"
"320","3","15","07 16 25 34 43 52"
"320","3","16","01 10 19 28 37 46 55"
"320","3","17","04 13 22 31 40 49 58"
"320","3","18","07 16 25 34 43 52"
"320","3","19","01 10 19 28 37 46 55"
"320","3","20","04 13 22 31 40 49 58"
"320","3","21","07 16 25 34 43 52"
"320","3","22","01 10 37"
"320","3","23","04"
"320","4","7","30 39 48 57"
"320","4","8","06 15 24 33 42 51"
"320","4","9","00 09 18 27 36 45 54"
"320","4","10","03 12 21 30 39 48 57"
"320","4","11","06 15 24 33 42 51"
"320","4","12","00 09 18 27 36 45 54"
"320","4","13","03 12 21 30 39 48 57"
"320","4","14","06 15 24 33 42 51"
"320","4","15","00 09 18 27 36 45 54"
"320","4","16","03 12 21 30 39 48 57"
"320","4","17","06 15 24 33 42 51"
"320","4","18","00 09 18 27 36 45 54"
"320","4","19","03 12 21 30 39 48 57"
"320","4","20","06 15 24 33 42 51"
"320","4","21","00 09 18 27 36 45 54"
"320","4","22","03 12 39"
"320","4","23","06"
"320","5","7","32 41 50 59"
"320","5","8","08 17 26 35 44 53"
"320","5","9","02 11 20 29 38 47 56"
"320","5","10","05 14 23 32 41 50 59"
"320","5","11","08 17 26 35 44 53"
"320","5","12","02 11 20 29 38 47 56"
"320","5","13","05 14 23 32 41 50 59"
"320","5","14","08 17 26 35 44 53"
"320","5","15","02 11 20 29 38 47 56"
"320","5","16","05 14 23 32 41 50 59"
"320","5","17","08 17 26 35 44 53"
"320","5","18","02 11 20 29 38 47 56"
"320","5","19","05 14 23 32 41 50 59"
"320","5","20","08 17 26 35 44 53"
"320","5","21","02 11 20 29 38 47 56"
"320","5","22","05 14 41"
"320","5","23","08"
"320","6","7","34 43 52"
"320","6","8","01 10 19 28 37 46 55"
"320","6","9","04 13 22 31 40 49 58"
"320","6","10","07 16 25 34 43 52"
"320","6","11","01 10 19 28 37 46 55"
"320","6","12","04 13 22 31 40 49 58"
"320","6","13","07 16 25 34 43 52"
"320","6","14","01 10 19 28 37 46 55"
"320","6","15","04 13 22 31 40 49 58"
"320","6","16","07 16 25 34 43 52"
"320","6","17","01 10 19 28 37 46 55"
"320","6","18","04 13 22 31 40 49 58"
"320","6","19","07 16 25 34 43 52"
"320","6","20","01 10 19 28 37 46 55"
"320","6","21","04 13 22 31 40 49 58"
"320","6","22","07 16 43"
"320","6","23","10"
"320","7","7","37 46 55"
"320","7","8","04 13 22 31 40 49 58"
"320","7","9","07 16 25 34 43 52"
"320","7","10","01 10 19 28 37 46 55"
"320","7","11","04 13 22 31 40 49 58"
"320","7","12","07 16 25 34 43 52"
"320","7","13","01 10 19 28 37 46 55"
"320","7","14","04 13 22 31 40 49 58"
"320","7","15","07 16 25 34 43 52"
"320","7","16","01 10 19 28 37 46 55"
"320","7","17","04 13 22 31 40 49 58"
"320","7","18","07 16 25 34 43 52"
"320","7","19","01 10 19 28 37 46 55"
"320","7","20","04 13 22 31 40 49 58"
"320","7","21","07 16 25 34 43 52"
"320","7","22","01 10 19 46"
"320","7","23","13"
"320","8","7","38 47 56"
"320","8","8","05 14 23 32 41 50 59"
"320","8","9","08 17 26 35 44 53"
"320","8","10","02 11 20 29 38 47 56"
"320","8","11","05 14 23 32 41 50 59"
"320","8","12","08 17 26 35 44 53"
"320","8","13","02 11 20 29 38 47 56"
"320","8","14","05 14 23 32 41 50 59"
"320","8","15","08 17 26 35 44 53"
"320","8","16","02 11 20 29 38 47 56"
"320","8","17","05 14 23 32 41 50 59"
"320","8","18","08 17 26 35 44 53"
"320","8","19","02 11 20 29 38 47 56"
"320","8","20","05 14 23 32 41 50 59"
"320","8","21","08 17 26 35 44 53"
"320","8","22","02 11 20 47"
"320","8","23","14"
"320","9","7","39 48 57"
"320","9","8","06 15 24 33 42 51"
"320","9","9","00 09 18 27 36 45 54"
"320","9","10","03 12 21 30 39 48 57"
"320","9","11","06 15 24 33 42 51"
"320","9","12","00 09 18 27 36 45 54"
"320","9","13","03 12 21 30 39 48 57"
"320","9","14","06 15 24 33 42 51"
"320","9","15","00 09 18 27 36 45 54"
"320","9","16","03 12 21 30 39 48 57"
"320","9","17","06 15 24 33 42 51"
"320","9","18","00 09 18 27 36 45 54"
"320","9","19","03 12 21 30 39 48 57"
"320","9","20","06 15 24 33 42 51"
"320","9","21","00 09 18 27 36 45 54"
"320","9","22","03 12 21 48"
"320","9","23","15"
"320","10","7","40 49 58"
"320","10","8","07 16 25 34 43 52"
"320","10","9","01 10 19 28 37 46 55"
"320","10","10","04 13 22 31 40 49 58"
"320","10","11","07 16 25 34 43 52"
"320","10","12","01 10 19 28 37 46 55"
"320","10","13","04 13 22 31 40 49 58"
"320","10","14","07 16 25 34 43 52"
"320","10","15","01 10 19 28 37 46 55"
"320","10","16","04 13 22 31 40 49 58"
"320","10","17","07 16 25 34 43 52"
"320","10","18","01 10 19 28 37 46 55"
"320","10","19","04 13 22 31 40 49 58"
"320","10","20","07 16 25 34 43 52"
"320","10","21","01 10 19 28 37 46 55"
"320","10","22","04 13 22 49"
"320","10","23","16"
"320","11","7","40 49 58"
"320","11","8","07 16 25 34 43 52"
"320","11","9","01 10 19 28 37 46 55"
"320","11","10","04 13 22 31 40 49 58"
"320","11","11","07 16 25 34 43 52"
"320","11","12","01 10 19 28 37 46 55"
"320","11","13","04 13 22 31 40 49 58"
"320","11","14","07 16 25 34 43 52"
"320","11","15","01 10 19 28 37 46 55"
"320","11","16","04 13 22 31 40 49 58"
"320","11","17","07 16 25 34 43 52"
"320","11","18","01 10 19 28 37 46 55"
"320","11","19","04 13 22 31 40 49 58"
"320","11","20","07 16 25 34 43 52"
"320","11","21","01 10 19 28 37 46 55"
"320","11","22","04 13 22 49"
"320","11","23","16"
"320","12","7","42 51"
"320","12","8","00 09 18 27 36 45 54"
"320","12","9","03 12 21 30 39 48 57"
"320","12","10","06 15 24 33 42 51"
"320","12","11","00 09 18 27 36 45 54"
"320","12","12","03 12 21 30 39 48 57"
"320","12","13","06 15 24 33 42 51"
"320","12","14","00 09 18 27 36 45 54"
"320","12","15","03 12 21 30 39 48 57"
"320","12","16","06 15 24 33 42 51"
"320","12","17","00 09 18 27 36 45 54"
"320","12","18","03 12 21 30 39 48 57"
"320","12","19","06 15 24 33 42 51"
"320","12","20","00 09 18 27 36 45 54"
"320","12","21","03 12 21 30 39 48 57"
"320","12","22","06 15 24 51"
"320","12","23","18"
"320","13","7","43 52"
"320","13","8","01 10 19 28 37 46 55"
"320","13","9","04 13 22 31 40 49 58"
"320","13","10","07 16 25 34 43 52"
"320","13","11","01 10 19 28 37 46 55"
"320","13","12","04 13 22 31 40 49 58"
"320","13","13","07 16 25 34 43 52"
"320","13","14","01 10 19 28 37 46 55"
"320","13","15","04 13 22 31 40 49 58"
"320","13","16","07 16 25 34 43 52"
"320","13","17","01 10 19 28 37 46 55"
"320","13","18","04 13 22 31 40 49 58"
"320","13","19","07 16 25 34 43 52"
"320","13","20","01 10 19 28 37 46 55"
"320","13","21","04 13 22 31 40 49 58"
"320","13","22","07 16 25 52"
"320","13","23","19"
"320","14","7","44 53"
"320","14","8","02 11 20 29 38 47 56"
"320","14","9","05 14 23 32 41 50 59"
"320","14","10","08 17 26 35 44 53"
"320","14","11","02 11 20 29 38 47 56"
"320","14","12","05 14 23 32 41 50 59"
"320","14","13","08 17 26 35 44 53"
"320","14","14","02 11 20 29 38 47 56"
"320","14","15","05 14 23 32 41 50 59"
"320","14","16","08 17 26 35 44 53"
"320","14","17","02 11 20 29 38 47 56"
"320","14","18","05 14 23 32 41 50 59"
"320","14","19","08 17 26 35 44 53"
"320","14","20","02 11 20 29 38 47 56"
"320","14","21","05 14 23 32 41 50 59"
"320","14","22","08 17 26 53"
"320","14","23","20"
"320","15","7","46 55"
"320","15","8","04 13 22 31 40 49 58"
"320","15","9","07 16 25 34 43 52"
"320","15","10","01 10 19 28 37 46 55"
"320","15","11","04 13 22 31 40 49 58"
"320","15","12","07 16 25 34 43 52"
"320","15","13","01 10 19 28 37 46 55"
"320","15","14","04 13 22 31 40 49 58"
"320","15","15","07 16 25 34 43 52"
"320","15","16","01 10 19 28 37 46 55"
"320","15","17","04 13 22 31 40 49 58"
"320","15","18","07 16 25 34 43 52"
"320","15","19","01 10 19 28 37 46 55"
"320","15","20","04 13 22 31 40 49 58"
"320","15","21","07 16 25 34 43 52"
"320","15","22","01 10 19 28 55"
"320","15","23","22"
"320","16","7","48 57"
"320","16","8","06 15 24 33 42 51"
"320","16","9","00 09 18 27 36 45 54"
"320","16","10","03 12 21 30 39 48 57"
"320","16","11","06 15 24 33 42 51"
"320","16","12","00 09 18 27 36 45 54"
"320","16","13","03 12 21 30 39 48 57"
"320","16","14","06 15 24 33 42 51"
"320","16","15","00 09 18 27 36 45 54"
"320","16","16","03 12 21 30 39 48 57"
"320","16","17","06 15 24 33 42 51"
"320","16","18","00 09 18 27 36 45 54"
"320","16","19","03 12 21 30 39 48 57"
"320","16","20","06 15 24 33 42 51"
"320","16","21","00 09 18 27 36 45 54"
"320","16","22","03 12 21 30 57"
"320","16","23","24"
"320","17","7","50 59"
"320","17","8","08 17 26 35 44 53"
"320","17","9","02 11 20 29 38 47 56"
"320","17","10","05 14 23 32 41 50 59"
"320","17","11","08 17 26 35 44 53"
"320","17","12","02 11 20 29 38 47 56"
"320","17","13","05 14 23 32 41 50 59"
"320","17","14","08 17 26 35 44 53"
"320","17","15","02 11 20 29 38 47 56"
"320","17","16","05 14 23 32 41 50 59"
"320","17","17","08 17 26 35 44 53"
"320","17","18","02 11 20 29 38 47 56"
"320","17","19","05 14 23 32 41 50 59"
"320","17","20","08 17 26 35 44 53"
"320","17","21","02 11 20 29 38 47 56"
"320","17","22","05 14 23 32 59"
"320","17","23","26"
"320","18","7","52"
"320","18","8","01 10 19 28 37 46 55"
"320","18","9","04 13 22 31 40 49 58"
"320","18","10","07 16 25 34 43 52"
"320","18","11","01 10 19 28 37 46 55"
"320","18","12","04 13 22 31 40 49 58"
"320","18","13","07 16 25 34 43 52"
"320","18","14","01 10 19 28 37 46 55"
"320","18","15","04 13 22 31 40 49 58"
"320","18","16","07 16 25 34 43 52"
"320","18","17","01 10 19 28 37 46 55"
"320","18","18","04 13 22 31 40 49 58"
"320","18","19","07 16 25 34 43 52"
"320","18","20","01 10 19 28 37 46 55"
"320","18","21","04 13 22 31 40 49 58"
"320","18","22","07 16 25 34"
"320","18","23","01 28"
"320","19","7","54"
"320","19","8","03 12 21 30 39 48 57"
"320","19","9","06 15 24 33 42 51"
"320","19","10","00 09 18 27 36 45 54"
"320","19","11","03 12 21 30 39 48 57"
"320","19","12","06 15 24 33 42 51"
"320","19","13","00 09 18 27 36 45 54"
"320","19","14","03 12 21 30 39 48 57"
"320","19","15","06 15 24 33 42 51"
"320","19","16","00 09 18 27 36 45 54"
"320","19","17","03 12 21 30 39 48 57"
"320","19","18","06 15 24 33 42 51"
"320","19","19","00 09 18 27 36 45 54"
"320","19","20","03 12 21 30 39 48 57"
"320","19","21","06 15 24 33 42 51"
"320","19","22","00 09 18 27 36"
"320","19","23","03 30"
"320","20","7","57"
"320","20","8","06 15 24 33 42 51"
"320","20","9","00 09 18 27 36 45 54"
"320","20","10","03 12 21 30 39 48 57"
"320","20","11","06 15 24 33 42 51"
"320","20","12","00 09 18 27 36 45 54"
"320","20","13","03 12 21 30 39 48 57"
"320","20","14","06 15 24 33 42 51"
"320","20","15","00 09 18 27 36 45 54"
"320","20","16","03 12 21 30 39 48 57"
"320","20","17","06 15 24 33 42 51"
"320","20","18","00 09 18 27 36 45 54"
"320","20","19","03 12 21 30 39 48 57"
"320","20","20","06 15 24 33 42 51"
"320","20","21","00 09 18 27 36 45 54"
"320","20","22","03 12 21 30 39"
"320","20","23","06 33"
"320","21","7","59"
"320","21","8","08 17 26 35 44 53"
"320","21","9","02 11 20 29 38 47 56"
"320","21","10","05 14 23 32 41 50 59"
"320","21","11","08 17 26 35 44 53"
"320","21","12","02 11 20 29 38 47 56"
"320","21","13","05 14 23 32 41 50 59"
"320","21","14","08 17 26 35 44 53"
"320","21","15","02 11 20 29 38 47 56"
"320","21","16","05 14 23 32 41 50 59"
"320","21","17","08 17 26 35 44 53"
"320","21","18","02 11 20 29 38 47 56"
"320","21","19","05 14 23 32 41 50 59"
"320","21","20","08 17 26 35 44 53"
"320","21","21","02 11 20 29 38 47 56"
"320","21","22","05 14 23 32 41"
"320","21","23","08 35"
"320","22","8","02 11 20 29 38 47 56"
"320","22","9","05 14 23 32 41 50 59"
"320","22","10","08 17 26 35 44 53"
"320","22","11","02 11 20 29 38 47 56"
"320","22","12","05 14 23 32 41 50 59"
"320","22","13","08 17 26 35 44 53"
"320","22","14","02 11 20 29 38 47 56"
"320","22","15","05 14 23 32 41 50 59"
"320","22","16","08 17 26 35 44 53"
"320","22","17","02 11 20 29 38 47 56"
"320","22","18","05 14 23 32 41 50 59"
"320","22","19","08 17 26 35 44 53"
"320","22","20","02 11 20 29 38 47 56"
"320","22","21","05 14 23 32 41 50 59"
"320","22","22","08 17 26 35 44"
"320","22","23","11 38"
"320","23","8","03 12 21 30 39 48 57"
"320","23","9","06 15 24 33 42 51"
"320","23","10","00 09 18 27 36 45 54"
"320","23","11","03 12 21 30 39 48 57"
"320","23","12","06 15 24 33 42 51"
"320","23","13","00 09 18 27 36 45 54"
"320","23","14","03 12 21 30 39 48 57"
"320","23","15","06 15 24 33 42 51"
"320","23","16","00 09 18 27 36 45 54"
"320","23","17","03 12 21 30 39 48 57"
"320","23","18","06 15 24 33 42 51"
"320","23","19","00 09 18 27 36 45 54"
"320","23","20","03 12 21 30 39 48 57"
"320","23","21","06 15 24 33 42 51"
"320","23","22","00 09 18 27 36 45"
"320","23","23","12 39"
"320","24","8","05 14 23 32 41 50 59"
"320","24","9","08 17 26 35 44 53"
"320","24","10","02 11 20 29 38 47 56"
"320","24","11","05 14 23 32 41 50 59"
"320","24","12","08 17 26 35 44 53"
"320","24","13","02 11 20 29 38 47 56"
"320","24","14","05 14 23 32 41 50 59"
"320","24","15","08 17 26 35 44 53"
"320","24","16","02 11 20 29 38 47 56"
"320","24","17","05 14 23 32 41 50 59"
"320","24","18","08 17 26 35 44 53"
"320","24","19","02 11 20 29 38 47 56"
"320","24","20","05 14 23 32 41 50 59"
"320","24","21","08 17 26 35 44 53"
"320","24","22","02 11 20 29 38 47"
"320","24","23","14 41"
"320","25","8","06 15 24 33 42 51"
"320","25","9","00 09 18 27 36 45 54"
"320","25","10","03 12 21 30 39 48 57"
"320","25","11","06 15 24 33 42 51"
"320","25","12","00 09 18 27 36 45 54"
"320","25","13","03 12 21 30 39 48 57"
"320","25","14","06 15 24 33 42 51"
"320","25","15","00 09 18 27 36 45 54"
"320","25","16","03 12 21 30 39 48 57"
"320","25","17","06 15 24 33 42 51"
"320","25","18","00 09 18 27 36 45 54"
"320","25","19","03 12 21 30 39 48 57"
"320","25","20","06 15 24 33 42 51"
"320","25","21","00 09 18 27 36 45 54"
"320","25","22","03 12 21 30 39 48"
"320","25","23","15 42"
"320","26","8","07 16 25 34 43 52"
"320","26","9","01 10 19 28 37 46 55"
"320","26","10","04 13 22 31 40 49 58"
"320","26","11","07 16 25 34 43 52"
"320","26","12","01 10 19 28 37 46 55"
"320","26","13","04 13 22 31 40 49 58"
"320","26","14","07 16 25 34 43 52"
"320","26","15","01 10 19 28 37 46 55"
"320","26","16","04 13 22 31 40 49 58"
"320","26","17","07 16 25 34 43 52"
"320","26","18","01 10 19 28 37 46 55"
"320","26","19","04 13 22 31 40 49 58"
"320","26","20","07 16 25 34 43 52"
"320","26","21","01 10 19 28 37 46 55"
"320","26","22","04 13 22 31 40 49"
"320","26","23","16 43"
"320","27","8","08 17 26 35 44 53"
"320","27","9","02 11 20 29 38 47 56"
"320","27","10","05 14 23 32 41 50 59"
"320","27","11","08 17 26 35 44 53"
"320","27","12","02 11 20 29 38 47 56"
"320","27","13","05 14 23 32 41 50 59"
"320","27","14","08 17 26 35 44 53"
"320","27","15","02 11 20 29 38 47 56"
"320","27","16","05 14 23 32 41 50 59"
"320","27","17","08 17 26 35 44 53"
"320","27","18","02 11 20 29 38 47 56"
"320","27","19","05 14 23 32 41 50 59"
"320","27","20","08 17 26 35 44 53"
"320","27","21","02 11 20 29 38 47 56"
"320","27","22","05 14 23 32 41 50"
"320","27","23","17 44"
"320","28","8","09 18 27 36 45 54"
"320","28","9","03 12 21 30 39 48 57"
"320","28","10","06 15 24 33 42 51"
"320","28","11","00 09 18 27 36 45 54"
"320","28","12","03 12 21 30 39 48 57"
"320","28","13","06 15 24 33 42 51"
"320","28","14","00 09 18 27 36 45 54"
"320","28","15","03 12 21 30 39 48 57"
"320","28","16","06 15 24 33 42 51"
"320","28","17","00 09 18 27 36 45 54"
"320","28","18","03 12 21 30 39 48 57"
"320","28","19","06 15 24 33 42 51"
"320","28","20","00 09 18 27 36 45 54"
"320","28","21","03 12 21 30 39 48 57"
"320","28","22","06 15 24 33 42 51"
"320","28","23","18 45"
"320","29","8","11 20 29 38 47 56"
"320","29","9","05 14 23 32 41 50 59"
"320","29","10","08 17 26 35 44 53"
"320","29","11","02 11 20 29 38 47 56"
"320","29","12","05 14 23 32 41 50 59"
"320","29","13","08 17 26 35 44 53"
"320","29","14","02 11 20 29 38 47 56"
"320","29","15","05 14 23 32 41 50 59"
"320","29","16","08 17 26 35 44 53"
"320","29","17","02 11 20 29 38 47 56"
"320","29","18","05 14 23 32 41 50 59"
"320","29","19","08 17 26 35 44 53"
"320","29","20","02 11 20 29 38 47 56"
"320","29","21","05 14 23 32 41 50 59"
"320","29","22","08 17 26 35 44 53"
"320","29","23","20 47"
"320","30","8","11 20 29 38 47 56"
"320","30","9","05 14 23 32 41 50 59"
"320","30","10","08 17 26 35 44 53"
"320","30","11","02 11 20 29 38 47 56"
"320","30","12","05 14 23 32 41 50 59"
"320","30","13","08 17 26 35 44 53"
"320","30","14","02 11 20 29 38 47 56"
"320","30","15","05 14 23 32 41 50 59"
"320","30","16","08 17 26 35 44 53"
"320","30","17","02 11 20 29 38 47 56"
"320","30","18","05 14 23 32 41 50 59"
"320","30","19","08 17 26 35 44 53"
"320","30","20","02 11 20 29 38 47 56"
"320","30","21","05 14 23 32 41 50 59"
"320","30","22","08 17 26 35 44 53"
"320","30","23","20 47"
"320","31","8","12 21 30 39 48 57"
"320","31","9","06 15 24 33 42 51"
"320","31","10","00 09 18 27 36 45 54"
"320","31","11","03 12 21 30 39 48 57"
"320","31","12","06 15 24 33 42 51"
"320","31","13","00 09 18 27 36 45 54"
"320","31","14","03 12 21 30 39 48 57"
"320","31","15","06 15 24 33 42 51"
"320","31","16","00 09 18 27 36 45 54"
"320","31","17","03 12 21 30 39 48 57"
"320","31","18","06 15 24 33 42 51"
"320","31","19","00 09 18 27 36 45 54"
"320","31","20","03 12 21 30 39 48 57"
"320","31","21","06 15 24 33 42 51"
"320","31","22","00 09 18 27 36 45 54"
"320","31","23","21 48"
"320","32","8","14 23 32 41 50 59"
"320","32","9","08 17 26 35 44 53"
"320","32","10","02 11 20 29 38 47 56"
"320","32","11","05 14 23 32 41 50 59"
"320","32","12","08 17 26 35 44 53"
"320","32","13","02 11 20 29 38 47 56"
"320","32","14","05 14 23 32 41 50 59"
"320","32","15","08 17 26 35 44 53"
"320","32","16","02 11 20 29 38 47 56"
"320","32","17","05 14 23 32 41 50 59"
"320","32","18","08 17 26 35 44 53"
"320","32","19","02 11 20 29 38 47 56"
"320","32","20","05 14 23 32 41 50 59"
"320","32","21","08 17 26 35 44 53"
"320","32","22","02 11 20 29 38 47 56"
"320","32","23","23 50"
"320","33","8","16 25 34 43 52"
"320","33","9","01 10 19 28 37 46 55"
"320","33","10","04 13 22 31 40 49 58"
"320","33","11","07 16 25 34 43 52"
"320","33","12","01 10 19 28 37 46 55"
"320","33","13","04 13 22 31 40 49 58"
"320","33","14","07 16 25 34 43 52"
"320","33","15","01 10 19 28 37 46 55"
"320","33","16","04 13 22 31 40 49 58"
"320","33","17","07 16 25 34 43 52"
"320","33","18","01 10 19 28 37 46 55"
"320","33","19","04 13 22 31 40 49 58"
"320","33","20","07 16 25 34 43 52"
"320","33","21","01 10 19 28 37 46 55"
"320","33","22","04 13 22 31 40 49 58"
"320","33","23","25 52"
